Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Fiji,FJI,1974,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,43.20163348
Fiji,FJI,1973,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,43.91811957
Fiji,FJI,1972,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,44.60591557
Fiji,FJI,1971,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,45.22375993
Fiji,FJI,1970,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,45.7554465
Fiji,FJI,1969,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,46.20078531
Fiji,FJI,1968,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,46.54852334
Fiji,FJI,1967,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,46.8068165
Fiji,FJI,1966,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.04664617
Fiji,FJI,1965,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.20198896
Fiji,FJI,1964,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.27989167
Fiji,FJI,1963,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.33899915
Fiji,FJI,1962,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.29932279
Fiji,FJI,1961,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.21442276
Fiji,FJI,1960,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.07653224
Fiji,FJI,2021,"Population ages 0-14, total",SP.POP.0014.TO,267330
Fiji,FJI,2020,"Population ages 0-14, total",SP.POP.0014.TO,268641
Fiji,FJI,2019,"Population ages 0-14, total",SP.POP.0014.TO,270400
Fiji,FJI,2018,"Population ages 0-14, total",SP.POP.0014.TO,272850
Fiji,FJI,2017,"Population ages 0-14, total",SP.POP.0014.TO,274911
Fiji,FJI,2016,"Population ages 0-14, total",SP.POP.0014.TO,276370
Fiji,FJI,2015,"Population ages 0-14, total",SP.POP.0014.TO,277252
Fiji,FJI,2014,"Population ages 0-14, total",SP.POP.0014.TO,277848
Fiji,FJI,2013,"Population ages 0-14, total",SP.POP.0014.TO,278390
Fiji,FJI,2012,"Population ages 0-14, total",SP.POP.0014.TO,279110
Fiji,FJI,2011,"Population ages 0-14, total",SP.POP.0014.TO,280144
Fiji,FJI,2010,"Population ages 0-14, total",SP.POP.0014.TO,281183
Fiji,FJI,2009,"Population ages 0-14, total",SP.POP.0014.TO,281936
Fiji,FJI,2008,"Population ages 0-14, total",SP.POP.0014.TO,282410
Fiji,FJI,2007,"Population ages 0-14, total",SP.POP.0014.TO,282941
Fiji,FJI,2006,"Population ages 0-14, total",SP.POP.0014.TO,283549
Fiji,FJI,2005,"Population ages 0-14, total",SP.POP.0014.TO,284198
Fiji,FJI,2004,"Population ages 0-14, total",SP.POP.0014.TO,284925
Fiji,FJI,2003,"Population ages 0-14, total",SP.POP.0014.TO,285626
Fiji,FJI,2002,"Population ages 0-14, total",SP.POP.0014.TO,286486
Fiji,FJI,2001,"Population ages 0-14, total",SP.POP.0014.TO,287456
Fiji,FJI,2000,"Population ages 0-14, total",SP.POP.0014.TO,288691
Fiji,FJI,1999,"Population ages 0-14, total",SP.POP.0014.TO,290299
Fiji,FJI,1998,"Population ages 0-14, total",SP.POP.0014.TO,291969
Fiji,FJI,1997,"Population ages 0-14, total",SP.POP.0014.TO,293656
Fiji,FJI,1996,"Population ages 0-14, total",SP.POP.0014.TO,295344
Fiji,FJI,1995,"Population ages 0-14, total",SP.POP.0014.TO,297758
Fiji,FJI,1994,"Population ages 0-14, total",SP.POP.0014.TO,300830
Fiji,FJI,1993,"Population ages 0-14, total",SP.POP.0014.TO,303336
Fiji,FJI,1992,"Population ages 0-14, total",SP.POP.0014.TO,304879
Fiji,FJI,1991,"Population ages 0-14, total",SP.POP.0014.TO,305788
Fiji,FJI,1990,"Population ages 0-14, total",SP.POP.0014.TO,305140
Fiji,FJI,1989,"Population ages 0-14, total",SP.POP.0014.TO,302559
Fiji,FJI,1988,"Population ages 0-14, total",SP.POP.0014.TO,299257
Fiji,FJI,1987,"Population ages 0-14, total",SP.POP.0014.TO,295425
Fiji,FJI,1986,"Population ages 0-14, total",SP.POP.0014.TO,290730
Fiji,FJI,1985,"Population ages 0-14, total",SP.POP.0014.TO,285051
Fiji,FJI,1984,"Population ages 0-14, total",SP.POP.0014.TO,278936
Fiji,FJI,1983,"Population ages 0-14, total",SP.POP.0014.TO,272938
Fiji,FJI,1982,"Population ages 0-14, total",SP.POP.0014.TO,267195
Fiji,FJI,1981,"Population ages 0-14, total",SP.POP.0014.TO,261881
Fiji,FJI,1980,"Population ages 0-14, total",SP.POP.0014.TO,257113
Fiji,FJI,1979,"Population ages 0-14, total",SP.POP.0014.TO,252888
Fiji,FJI,1978,"Population ages 0-14, total",SP.POP.0014.TO,249305
Fiji,FJI,1977,"Population ages 0-14, total",SP.POP.0014.TO,246422
Fiji,FJI,1976,"Population ages 0-14, total",SP.POP.0014.TO,244369
Fiji,FJI,1975,"Population ages 0-14, total",SP.POP.0014.TO,243364
Fiji,FJI,1974,"Population ages 0-14, total",SP.POP.0014.TO,243319
Fiji,FJI,1973,"Population ages 0-14, total",SP.POP.0014.TO,243573
Fiji,FJI,1972,"Population ages 0-14, total",SP.POP.0014.TO,243439
Fiji,FJI,1971,"Population ages 0-14, total",SP.POP.0014.TO,242535
Fiji,FJI,1970,"Population ages 0-14, total",SP.POP.0014.TO,240863
Fiji,FJI,1969,"Population ages 0-14, total",SP.POP.0014.TO,238518
Fiji,FJI,1968,"Population ages 0-14, total",SP.POP.0014.TO,235472
Fiji,FJI,1967,"Population ages 0-14, total",SP.POP.0014.TO,231761
Fiji,FJI,1966,"Population ages 0-14, total",SP.POP.0014.TO,227363
Fiji,FJI,1965,"Population ages 0-14, total",SP.POP.0014.TO,221966
Fiji,FJI,1964,"Population ages 0-14, total",SP.POP.0014.TO,216090
Fiji,FJI,1963,"Population ages 0-14, total",SP.POP.0014.TO,210172
Fiji,FJI,1962,"Population ages 0-14, total",SP.POP.0014.TO,203926
Fiji,FJI,1961,"Population ages 0-14, total",SP.POP.0014.TO,197725
Fiji,FJI,1960,"Population ages 0-14, total",SP.POP.0014.TO,191477
Fiji,FJI,2021,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.91269233
Fiji,FJI,2020,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.1867752
Fiji,FJI,2019,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.44038665
Fiji,FJI,2018,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.69000953
Fiji,FJI,2017,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.91354363
Fiji,FJI,2016,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.09355696
Fiji,FJI,2015,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.22803096
Fiji,FJI,2014,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.3472738
Fiji,FJI,2013,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.47660909
Fiji,FJI,2012,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.63577661
Fiji,FJI,2011,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.84082261
Fiji,FJI,2010,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.06412666
Fiji,FJI,2009,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.27817547
Fiji,FJI,2008,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.49324128
Fiji,FJI,2007,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.76799364
Fiji,FJI,2006,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.10904298
Fiji,FJI,2005,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.48261134
Fiji,FJI,2004,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.87490575
Fiji,FJI,2003,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.27789464
Fiji,FJI,2002,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.70853809
Fiji,FJI,2001,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.16726097
Fiji,FJI,2000,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.67724354
Fiji,FJI,1999,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.25521255
Fiji,FJI,1998,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.87074105
Fiji,FJI,1997,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.49847372
Fiji,FJI,1996,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.07843375
Fiji,FJI,1995,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.58403324
Fiji,FJI,1994,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.04111894
Fiji,FJI,1993,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.43602085
Fiji,FJI,1992,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.74629301
Fiji,FJI,1991,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.96228747
Fiji,FJI,1990,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.09895827
Fiji,FJI,1989,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.1558734
Fiji,FJI,1988,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.15080393
Fiji,FJI,1987,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.14071422
Fiji,FJI,1986,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.14725159
Fiji,FJI,1985,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.18436865
Fiji,FJI,1984,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.25581336
Fiji,FJI,1983,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.35131987
Fiji,FJI,1982,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.46947232
Fiji,FJI,1981,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.64110016
Fiji,FJI,1980,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.8882841
Fiji,FJI,1979,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.21378401
Fiji,FJI,1978,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.62919393
Fiji,FJI,1977,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.11914285
Fiji,FJI,1976,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.65812887
Fiji,FJI,1975,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.26512644
Fiji,FJI,1974,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.96675237
Fiji,FJI,1973,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.71029567
Fiji,FJI,1972,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.42977273
Fiji,FJI,1971,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.08089692
Fiji,FJI,1970,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.64967918
Fiji,FJI,1969,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.13924877
Fiji,FJI,1968,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.53799861
Fiji,FJI,1967,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.85529155
Fiji,FJI,1966,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.13584101
Fiji,FJI,1965,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.32660284
Fiji,FJI,1964,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.46998115
Fiji,FJI,1963,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.61653388
Fiji,FJI,1962,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.68018368
Fiji,FJI,1961,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.69820124
Fiji,FJI,1960,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.64981672
Fiji,FJI,2021,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.627141884
Fiji,FJI,2020,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.70104254
Fiji,FJI,2019,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.802591783
Fiji,FJI,2018,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.938353982
Fiji,FJI,2017,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.09071625
Fiji,FJI,2016,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.23372925
Fiji,FJI,2015,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.3154277
Fiji,FJI,2014,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.33151241
Fiji,FJI,2013,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.31044711
Fiji,FJI,2012,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.25815233
Fiji,FJI,2011,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.19484435
Fiji,FJI,2010,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.15710727
Fiji,FJI,2009,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.15007117
Fiji,FJI,2008,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.15999873
Fiji,FJI,2007,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.21392103
Fiji,FJI,2006,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.326043
Fiji,FJI,2005,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.47551893
Fiji,FJI,2004,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.64135279
Fiji,FJI,2003,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.82633221
Fiji,FJI,2002,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.02633493
Fiji,FJI,2001,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.22536739
Fiji,FJI,2000,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.42183708
Fiji,FJI,1999,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.61746256
Fiji,FJI,1998,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.80965106
Fiji,FJI,1997,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.99868184
Fiji,FJI,1996,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.15250776
Fiji,FJI,1995,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.28984207
Fiji,FJI,1994,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.46330247
Fiji,FJI,1993,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.64932264
Fiji,FJI,1992,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.82654548
Fiji,FJI,1991,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.00453352
Fiji,FJI,1990,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.16144743
Fiji,FJI,1989,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.26173473
Fiji,FJI,1988,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.30871529
Fiji,FJI,1987,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.30289385
Fiji,FJI,1986,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.19268804
Fiji,FJI,1985,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.00455108
Fiji,FJI,1984,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.78544864
Fiji,FJI,1983,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.55221024
Fiji,FJI,1982,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.37870141
Fiji,FJI,1981,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.31308848
Fiji,FJI,1980,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.37716329
Fiji,FJI,1979,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.59141372
Fiji,FJI,1978,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.9140221
Fiji,FJI,1977,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.24770717
Fiji,FJI,1976,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.58358177
Fiji,FJI,1975,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.92805664
Fiji,FJI,1974,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.25873753
Fiji,FJI,1973,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.59709933
Fiji,FJI,1972,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.95678791
Fiji,FJI,1971,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.25390669
Fiji,FJI,1970,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.48229581
Fiji,FJI,1969,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.69860356
Fiji,FJI,1968,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.867967
Fiji,FJI,1967,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.97880532
Fiji,FJI,1966,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,16.12520694
Fiji,FJI,1965,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,16.2728355
Fiji,FJI,1964,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,16.30625444
Fiji,FJI,1963,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,16.2420501
Fiji,FJI,1962,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,16.10790807
Fiji,FJI,1961,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.88990488
Fiji,FJI,1960,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.58752874
Fiji,FJI,2021,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.918079897
Fiji,FJI,2020,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.958571356
Fiji,FJI,2019,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.03389933
Fiji,FJI,2018,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.15054875
Fiji,FJI,2017,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.2855532
Fiji,FJI,2016,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.41515104
Fiji,FJI,2015,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.48711127
Fiji,FJI,2014,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.4997803
Fiji,FJI,2013,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.48526526
Fiji,FJI,2012,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.44785324
Fiji,FJI,2011,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.40337402
Fiji,FJI,2010,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.38524981
Fiji,FJI,2009,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.39607195
Fiji,FJI,2008,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.41844979
Fiji,FJI,2007,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.48323391
Fiji,FJI,2006,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.60839229
Fiji,FJI,2005,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.77035378
Fiji,FJI,2004,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.94746427
Fiji,FJI,2003,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.144406
Fiji,FJI,2002,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.35559676
Fiji,FJI,2001,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.56364749
Fiji,FJI,2000,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.7657342
Fiji,FJI,1999,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.96233299
Fiji,FJI,1998,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.15138142
Fiji,FJI,1997,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.33497158
Fiji,FJI,1996,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.48505264
Fiji,FJI,1995,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.62792777
Fiji,FJI,1994,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.81263127
Fiji,FJI,1993,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.00387355
Fiji,FJI,1992,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.1775326
Fiji,FJI,1991,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.34652061
Fiji,FJI,1990,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.4803872
Fiji,FJI,1989,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.54032489
Fiji,FJI,1988,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.54015263
Fiji,FJI,1987,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.48115543
Fiji,FJI,1986,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.39644574
Fiji,FJI,1985,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.27042471
Fiji,FJI,1984,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.05308258
Fiji,FJI,1983,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.8076159
Fiji,FJI,1982,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.62152778
Fiji,FJI,1981,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.54436083
Fiji,FJI,1980,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.59657234
Fiji,FJI,1979,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.79748914
Fiji,FJI,1978,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.10601905
Fiji,FJI,1977,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.44104616
Fiji,FJI,1976,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.76816591
Fiji,FJI,1975,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.08457697
Fiji,FJI,1974,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.3985154
Fiji,FJI,1973,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.72248021
Fiji,FJI,1972,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.06788126
Fiji,FJI,1971,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.34992545
Fiji,FJI,1970,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.55840583
Fiji,FJI,1969,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.75078455
Fiji,FJI,1968,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.89288201
Fiji,FJI,1967,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.96660904
Fiji,FJI,1966,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,16.08990483
Fiji,FJI,1965,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,16.21910963
Fiji,FJI,1964,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,16.20641634
Fiji,FJI,1963,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,16.08477127
Fiji,FJI,1962,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.89497972
Fiji,FJI,1961,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.62614067
Fiji,FJI,1960,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.27728232
Fiji,FJI,2021,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.415068796
Fiji,FJI,2020,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.451120777
Fiji,FJI,2019,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.437571989
Fiji,FJI,2018,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.397651299
Fiji,FJI,2017,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.327822755
Fiji,FJI,2016,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.247773222
Fiji,FJI,2015,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.191740608
Fiji,FJI,2014,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.165466656
Fiji,FJI,2013,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.157224723
Fiji,FJI,2012,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.190035663
Fiji,FJI,2011,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.286346352
Fiji,FJI,2010,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.435430196
Fiji,FJI,2009,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.60950741
Fiji,FJI,2008,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.803876936
Fiji,FJI,2007,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.00185699
Fiji,FJI,2006,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.18670641
Fiji,FJI,2005,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.36538036
Fiji,FJI,2004,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.53951716
Fiji,FJI,2003,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.70788972
Fiji,FJI,2002,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.86640623
Fiji,FJI,2001,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.00352123
Fiji,FJI,2000,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.15118902
Fiji,FJI,1999,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.34888568
Fiji,FJI,1998,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.56640798
